Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Equipamento,Unnamed: 9,Unnamed: 10,Fonte_Dados
2024-10-13,2708062,IJ-151,SA01974,16.0,0.0,0,1.0,PC,N148/18,2.82,IJ-151,,,
2024-10-12,2708062,IJ-151,SA01974,212.0,3.0,0,1.0,PC,N148/18,2.82,IJ-151,,,
2024-10-24,2708066,IJ-151,SA65999,231.0,0.0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23,IJ-151,,,
2024-10-23,2708066,IJ-151,SA65999,344.0,0.0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23,IJ-151,,,
2024-10-23,2708066,IJ-151,SA65999,260.0,0.0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23,IJ-151,,,
2024-10-23,2708066,IJ-151,SA65999,96.0,0.0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23,IJ-151,,,
2024-10-22,2708066,IJ-151,SA65999,279.0,0.0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23,IJ-151,,,
2024-10-22,2708066,IJ-151,SA65999,203.0,0.0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23,IJ-151,,,
2024-10-18,2708071,IJ-151,SA13819,20.0,0.0,0,1.0,PC,F424/40 MARROM,3.802,IJ-151,,,
2024-10-16,2708130,IJ-151,SA07083,9.0,0.0,0,1.0,PC,N-142/67,1.48,IJ-151,,,
2024-10-16,2708130,IJ-151,SA07083,441.0,2.0,0,1.0,PC,N-142/67,1.48,IJ-151,,,
2024-10-15,2708130,IJ-151,SA07083,72.0,8.0,0,1.0,PC,N-142/67,1.48,IJ-151,,,
2024-10-15,2708131,IJ-151,SA01495,160.0,0.0,0,1.0,PC,N148/18,0.465,IJ-151,,,
2024-10-15,2708131,IJ-151,SA01495,514.0,0.0,0,1.0,PC,N148/18,0.465,IJ-151,,,
2024-10-15,2708131,IJ-151,SA01495,462.0,4.0,0,1.0,PC,N148/18,0.465,IJ-151,,,
2024-10-14,2708131,IJ-151,SA01495,64.0,10.0,0,1.0,PC,N148/18,0.465,IJ-151,,,
2024-10-30,2708143,IJ-151,SA12797,69.0,2.0,0,1.0,PC,F424/40 MARROM,0.875,IJ-151,,,
2024-10-30,2708143,IJ-151,SA12797,518.0,0.0,0,1.0,PC,F424/40 MARROM,0.875,IJ-151,,,
2024-10-30,2708143,IJ-151,SA12797,487.0,1.0,0,1.0,PC,F424/40 MARROM,0.875,IJ-151,,,
2024-10-29,2708143,IJ-151,SA12797,297.0,0.0,0,1.0,PC,F424/40 MARROM,0.875,IJ-151,,,
2024-10-29,2708143,IJ-151,SA12797,312.0,0.0,0,1.0,PC,F424/40 MARROM,0.875,IJ-151,,,
2024-10-18,2708313,IJ-151,SA01684,227.0,2.0,0,1.0,PC,N148/18,1.2,IJ-151,,,
2024-10-17,2708313,IJ-151,SA01684,372.0,1.0,0,1.0,PC,N148/18,1.2,IJ-151,,,
2024-10-17,2708313,IJ-151,SA01684,394.0,0.0,0,1.0,PC,N148/18,1.2,IJ-151,,,
2024-10-17,2708313,IJ-151,SA01684,480.0,14.0,0,1.0,PC,N148/18,1.2,IJ-151,,,
2024-10-16,2708313,IJ-151,SA01684,283.0,7.0,0,1.0,PC,N148/18,1.2,IJ-151,,,
2024-10-16,2708313,IJ-151,SA01684,398.0,0.0,0,1.0,PC,N148/18,1.2,IJ-151,,,
2024-10-29,2708408,IJ-151,SA05907,18.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-28,2708408,IJ-151,SA05907,353.0,3.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-28,2708408,IJ-151,SA05907,442.0,4.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-28,2708408,IJ-151,SA05907,448.0,10.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-27,2708408,IJ-151,SA05907,228.0,12.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-27,2708408,IJ-151,SA05907,11.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-26,2708408,IJ-151,SA05907,378.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-26,2708408,IJ-151,SA05907,429.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-25,2708408,IJ-151,SA05907,1.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-25,2708408,IJ-151,SA05907,320.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-25,2708408,IJ-151,SA05907,552.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-25,2708408,IJ-151,SA05907,490.0,8.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-24,2708408,IJ-151,SA05907,357.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-24,2708408,IJ-151,SA05907,571.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-24,2708408,IJ-151,SA05907,183.0,8.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-22,2708408,IJ-151,SA05907,244.0,2.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-21,2708408,IJ-151,SA05907,353.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-21,2708408,IJ-151,SA05907,470.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-21,2708408,IJ-151,SA05907,269.0,3.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-18,2708408,IJ-151,SA05907,327.0,5.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-20,2708408,IJ-151,SA05907,296.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-20,2708408,IJ-151,SA05907,18.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-19,2708408,IJ-151,SA05907,426.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-19,2708408,IJ-151,SA05907,472.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-18,2708408,IJ-151,SA05907,13.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-18,2708408,IJ-151,SA05907,18.0,0.0,0,1.0,PC,F424/40 MARROM,0.5,IJ-151,,,
2024-10-18,2708409,IJ-151,SA05964,77.0,0.0,0,1.0,PC,F424/40 MARROM,3.098,IJ-151,,,
2024-10-18,2708409,IJ-151,SA05964,220.0,0.0,0,1.0,PC,F424/40 MARROM,3.098,IJ-151,,,
2024-10-29,2708795,IJ-151,SA05969,28.0,0.0,0,1.0,PC,F424/40 MARROM,2.58,IJ-151,,,
2024-10-29,2708795,IJ-151,SA05969,103.0,0.0,0,1.0,PC,F424/40 MARROM,2.58,IJ-151,,,
2024-11-04,2709046,IJ-151,SA04247,41.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-03,2709046,IJ-151,SA04247,183.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-03,2709046,IJ-151,SA04247,10.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-02,2709046,IJ-151,SA04247,425.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-02,2709046,IJ-151,SA04247,442.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-01,2709046,IJ-151,SA04247,342.0,3.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-01,2709046,IJ-151,SA04247,525.0,1.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-01,2709046,IJ-151,SA04247,526.0,4.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-10-30,2709046,IJ-151,SA04247,271.0,4.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-10-31,2709046,IJ-151,SA04247,341.0,4.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-10-31,2709046,IJ-151,SA04247,517.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-10-31,2709046,IJ-151,SA04247,520.0,0.0,0,1.0,PC,MASSA F420/191,0.975,IJ-151,,,
2024-11-06,2709678,IJ-151,SA05883,360.0,8.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-06,2709678,IJ-151,SA05883,524.0,4.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-05,2709678,IJ-151,SA05883,343.0,0.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-05,2709678,IJ-151,SA05883,527.0,0.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-05,2709678,IJ-151,SA05883,537.0,15.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-04,2709678,IJ-151,SA05883,340.0,0.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-04,2709678,IJ-151,SA05883,448.0,16.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-04,2709678,IJ-151,SA05883,168.0,8.0,0,1.0,PC,F424/40 MARROM,0.84,IJ-151,,,
2024-11-14,2710070,IJ-151,SA05952,121.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-14,2710070,IJ-151,SA05952,564.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-13,2710070,IJ-151,SA05952,343.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-13,2710070,IJ-151,SA05952,517.0,5.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-13,2710070,IJ-151,SA05952,379.0,3.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-12,2710070,IJ-151,SA05952,16.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-12,2710070,IJ-151,SA05952,53.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-11,2710070,IJ-151,SA05952,1.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-11,2710070,IJ-151,SA05952,42.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-07,2710070,IJ-151,SA05952,111.0,2.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-06,2710070,IJ-151,SA05952,296.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-06,2710070,IJ-151,SA05952,10.0,0.0,0,1.0,PC,F424/40 MARROM,0.784,IJ-151,,,
2024-11-15,2710343,IJ-151,SA07028,69.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2024-11-14,2710343,IJ-151,SA07028,340.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2024-11-14,2710343,IJ-151,SA07028,152.0,9.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2024-11-14,2710600,IJ-151,SA02794,162.0,0.0,0,1.0,PC,MASSA F403/32,0.51,IJ-151,,,
2024-11-22,2710604,IJ-151,SA05537,499.0,6.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-22,2710604,IJ-151,SA05537,542.0,5.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-21,2710604,IJ-151,SA05537,375.0,0.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-21,2710604,IJ-151,SA05537,483.0,7.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-21,2710604,IJ-151,SA05537,461.0,0.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-20,2710604,IJ-151,SA05537,2.0,0.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-20,2710604,IJ-151,SA05537,18.0,0.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-19,2710604,IJ-151,SA05537,251.0,0.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-19,2710604,IJ-151,SA05537,413.0,20.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-19,2710604,IJ-151,SA05537,273.0,46.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-18,2710604,IJ-151,SA05537,256.0,0.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-18,2710604,IJ-151,SA05537,226.0,15.0,0,1.0,PC,MASSA F403/32,0.841,IJ-151,,,
2024-11-18,2710605,IJ-151,SA02556,231.0,0.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-17,2710605,IJ-151,SA02556,89.0,0.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-15,2710605,IJ-151,SA02556,276.0,5.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-15,2710605,IJ-151,SA02556,340.0,7.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-15,2710605,IJ-151,SA02556,388.0,0.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-18,2710672,IJ-151,SA05439,19.0,0.0,0,1.0,PC,MASSA F403/32,0.308,IJ-151,,,
2024-11-28,2710770,IJ-151,SA05155,203.0,28.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-28,2710770,IJ-151,SA05155,345.0,19.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-28,2710770,IJ-151,SA05155,381.0,7.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-27,2710770,IJ-151,SA05155,148.0,7.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-27,2710770,IJ-151,SA05155,396.0,19.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-27,2710770,IJ-151,SA05155,354.0,17.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-26,2710770,IJ-151,SA05155,241.0,28.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-26,2710770,IJ-151,SA05155,177.0,32.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-26,2710770,IJ-151,SA05155,168.0,22.0,0,1.0,PC,P250/14,1.968,IJ-151,,,
2024-11-25,2710919,IJ-151,SA02556,11.0,1.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-25,2710919,IJ-151,SA02556,374.0,10.0,0,1.0,PC,MASSA F420/95,1.32,IJ-151,,,
2024-11-25,2711075,IJ-151,SA02026,17.0,0.0,0,1.0,PC,N148/18,2.28,IJ-151,,,
2024-11-24,2711075,IJ-151,SA02026,204.0,20.0,0,1.0,PC,N148/18,2.28,IJ-151,,,
2024-11-24,2711075,IJ-151,SA02026,35.0,0.0,0,1.0,PC,N148/18,2.28,IJ-151,,,
2024-11-23,2711075,IJ-151,SA02026,353.0,12.0,0,1.0,PC,N148/18,2.28,IJ-151,,,
2024-11-22,2711075,IJ-151,SA02026,5.0,0.0,0,1.0,PC,N148/18,2.28,IJ-151,,,
2024-11-22,2711075,IJ-151,SA02026,9.0,0.0,0,1.0,PC,N148/18,2.28,IJ-151,,,
2024-12-01,2711269,IJ-151,SA02629,276.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-12-03,2711269,IJ-151,SA02629,297.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-12-02,2711269,IJ-151,SA02629,220.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-12-02,2711269,IJ-151,SA02629,313.0,4.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-12-02,2711269,IJ-151,SA02629,86.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-12-02,2711269,IJ-151,SA02629,485.0,17.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-11-30,2711269,IJ-151,SA02629,156.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-11-30,2711269,IJ-151,SA02629,22.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-11-29,2711269,IJ-151,SA02629,105.0,0.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-11-29,2711269,IJ-151,SA02629,147.0,7.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-11-29,2711269,IJ-151,SA02629,375.0,10.0,0,1.0,PC,MASSA F403/32,2.47,IJ-151,,,
2024-12-04,2711587,IJ-151,SA02607,226.0,8.0,0,1.0,PC,N148/18,1.85,IJ-151,,,
2024-12-04,2711587,IJ-151,SA02607,352.0,47.0,0,1.0,PC,N148/18,1.85,IJ-151,,,
2024-12-04,2711587,IJ-151,SA02607,542.0,3.0,0,1.0,PC,N148/18,1.85,IJ-151,,,
2024-12-03,2711587,IJ-151,SA02607,293.0,5.0,0,1.0,PC,N148/18,1.85,IJ-151,,,
2024-12-03,2711588,IJ-151,SA02813,357.0,21.0,0,1.0,PC,N-142/67,0.45,IJ-151,,,
2024-12-03,2711588,IJ-151,SA02813,152.0,4.0,0,1.0,PC,N-142/67,0.45,IJ-151,,,
2024-12-05,2712065,IJ-151,SA07281,400.0,24.0,0,1.0,PC,N148/18,4.07,IJ-151,,,
2024-12-05,2712333,IJ-151,SA02209,115.0,0.0,0,1.0,PC,N148/18,1.22,IJ-151,,,
2024-12-05,2712333,IJ-151,SA02209,396.0,5.0,0,1.0,PC,N148/18,1.22,IJ-151,,,
2024-12-06,2712332,IJ-151,SA02451,348.0,0.0,0,1.0,PC,N148/18,1.27,IJ-151,,,
2024-12-05,2712332,IJ-151,SA02451,189.0,0.0,0,1.0,PC,N148/18,1.27,IJ-151,,,
2024-12-06,2712437,IJ-151,SA05029,364.0,8.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-06,2712437,IJ-151,SA05029,455.0,20.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-06,2712437,IJ-151,SA05029,79.0,0.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-09,2712530,IJ-151,SA07032,77.0,14.0,0,1.0,PC,N146/9,0.84,IJ-151,,,
2024-12-09,2712530,IJ-151,SA07032,491.0,0.0,0,1.0,PC,N146/9,0.84,IJ-151,,,
2024-12-08,2712530,IJ-151,SA07032,277.0,8.0,0,1.0,PC,N146/9,0.84,IJ-151,,,
2024-12-08,2712530,IJ-151,SA07032,27.0,0.0,0,1.0,PC,N146/9,0.84,IJ-151,,,
2024-12-07,2712530,IJ-151,SA07032,392.0,6.0,0,1.0,PC,N146/9,0.84,IJ-151,,,
2024-12-07,2712530,IJ-151,SA07032,277.0,9.0,0,1.0,PC,N146/9,0.84,IJ-151,,,
2024-12-11,2712531,IJ-151,SA07033,127.0,0.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-11,2712531,IJ-151,SA07033,1.0,0.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-10,2712531,IJ-151,SA07033,280.0,14.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-10,2712531,IJ-151,SA07033,209.0,10.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-10,2712531,IJ-151,SA07033,530.0,6.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-09,2712531,IJ-151,SA07033,308.0,26.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-09,2712531,IJ-151,SA07033,351.0,25.0,0,1.0,PC,N146/9,0.71,IJ-151,,,
2024-12-12,2712705,IJ-151,SA02656,267.0,27.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-12,2712705,IJ-151,SA02656,442.0,13.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-11,2712705,IJ-151,SA02656,189.0,41.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-11,2712705,IJ-151,SA02656,280.0,63.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-11,2712705,IJ-151,SA02656,157.0,0.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-13,2712854,IJ-151,SA02478,64.0,2.0,0,1.0,PC,MASSA F420/95,0.96,IJ-151,,,
2024-12-13,2712854,IJ-151,SA02478,471.0,0.0,0,1.0,PC,MASSA F420/95,0.96,IJ-151,,,
2024-12-12,2712854,IJ-151,SA02478,261.0,13.0,0,1.0,PC,MASSA F420/95,0.96,IJ-151,,,
2024-12-12,2712854,IJ-151,SA02478,45.0,9.0,0,1.0,PC,MASSA F420/95,0.96,IJ-151,,,
2024-12-16,2712856,IJ-151,SA05167,99.0,0.0,0,1.0,PC,MASSA F403/32,0.531,IJ-151,,,
2024-12-15,2712856,IJ-151,SA05167,144.0,0.0,0,1.0,PC,MASSA F403/32,0.531,IJ-151,,,
2024-12-13,2712856,IJ-151,SA05167,197.0,23.0,0,1.0,PC,MASSA F403/32,0.531,IJ-151,,,
2024-12-13,2712856,IJ-151,SA05167,306.0,23.0,0,1.0,PC,MASSA F403/32,0.531,IJ-151,,,
2024-12-18,2712915,IJ-151,12558,141.0,0.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2024-12-17,2712915,IJ-151,12558,285.0,0.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2024-12-17,2712915,IJ-151,12558,497.0,12.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2024-12-17,2712915,IJ-151,12558,401.0,15.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2024-12-16,2712915,IJ-151,12558,178.0,0.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2024-12-16,2712915,IJ-151,12558,434.0,18.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2024-12-16,2712915,IJ-151,12558,219.0,0.0,0,1.0,PC,MASSA F420/134,0.356,IJ-151,,,
2025-01-04,2712974,IJ-151,SA07451,47.0,0.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-04,2712974,IJ-151,SA07451,401.0,6.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-03,2712974,IJ-151,SA07451,6.0,0.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-03,2712974,IJ-151,SA07451,331.0,1.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-03,2712974,IJ-151,SA07451,480.0,12.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-02,2712974,IJ-151,SA07451,5.0,0.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-03,2712974,IJ-151,SA07451,474.0,6.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-02,2712974,IJ-151,SA07451,355.0,0.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2025-01-02,2712974,IJ-151,SA07451,394.0,23.0,0,1.0,PC,P250/14,0.34,IJ-151,,,
2024-12-18,2713128,IJ-151,SA02656,11.0,2.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-18,2713128,IJ-151,SA02656,410.0,9.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-18,2713128,IJ-151,SA02656,145.0,0.0,0,1.0,PC,MASSA F420/95,0.81,IJ-151,,,
2024-12-20,2713157,IJ-151,SA05213,123.0,0.0,0,1.0,PC,P250/14,0.617,IJ-151,,,
2024-12-19,2713157,IJ-151,SA05213,178.0,0.0,0,1.0,PC,P250/14,0.617,IJ-151,,,
2024-12-19,2713157,IJ-151,SA05213,256.0,11.0,0,1.0,PC,P250/14,0.617,IJ-151,,,
2024-12-18,2713157,IJ-151,SA05213,85.0,0.0,0,1.0,PC,P250/14,0.617,IJ-151,,,
2025-01-02,2713261,IJ-151,SA05214,264.0,6.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2025-01-01,2713261,IJ-151,SA05214,24.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-27,2713261,IJ-151,SA05214,358.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-27,2713261,IJ-151,SA05214,437.0,11.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-27,2713261,IJ-151,SA05214,386.0,2.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-26,2713261,IJ-151,SA05214,300.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-26,2713261,IJ-151,SA05214,457.0,25.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-26,2713261,IJ-151,SA05214,401.0,16.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-21,2713261,IJ-151,SA05214,62.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-20,2713261,IJ-151,SA05214,4.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-20,2713261,IJ-151,SA05214,245.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-20,2713261,IJ-151,SA05214,375.0,16.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2024-12-20,2713261,IJ-151,SA05214,7.0,0.0,0,1.0,PC,P250/14,1.618,IJ-151,,,
2025-01-07,2713818,IJ-151,SA07028,88.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-07,2713818,IJ-151,SA07028,502.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-06,2713818,IJ-151,SA07028,360.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-06,2713818,IJ-151,SA07028,491.0,8.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-06,2713818,IJ-151,SA07028,535.0,4.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-05,2713818,IJ-151,SA07028,331.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-05,2713818,IJ-151,SA07028,26.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-04,2713818,IJ-151,SA07028,392.0,0.0,0,1.0,PC,P250/14,0.885,IJ-151,,,
2025-01-21,2713841,IJ-151,SA02991,252.0,10.0,0,1.0,PC,P250/14,0.75,IJ-151,,,
2025-01-21,2713841,IJ-151,SA02991,415.0,14.0,0,1.0,PC,P250/14,0.75,IJ-151,,,
2025-01-21,2713841,IJ-151,SA02991,160.0,0.0,0,1.0,PC,P250/14,0.75,IJ-151,,,
2025-01-08,2713903,IJ-151,SA05726,105.0,28.0,0,1.0,PC,P250/14,2.1,IJ-151,,,
2025-01-07,2713903,IJ-151,SA05726,229.0,0.0,0,1.0,PC,P250/14,2.1,IJ-151,,,
2025-01-07,2713903,IJ-151,SA05726,49.0,8.0,0,1.0,PC,P250/14,2.1,IJ-151,,,
2025-01-07,2713903,IJ-151,SA05726,4.0,0.0,0,1.0,PC,P250/14,2.1,IJ-151,,,
