Data de Produção,Cód. Recurso,Nome. Recurso,Classificação do Recurso,Turno,Cód. Usu. de Ini. de Trab.,Cód. Ordem,Qtd. Planejada da Ordem,Qtd. Produzida Op.,Cód. Operação,Nome Operação,Seq. Operação,Cód. Produto,Nome. Produto,Cód. Tipo Produto,Nome Tipo Produto,Cód. Família Produto,Nome Família Produto,Descrição,Cód. Un.,Fator Un.,Qtd. Produzida,Qtd. Retrabalhada,Qtd. Refugada,Velocidade Padrão,Velocidade Real,Tempo de Ciclo Padrão,Tempo de Retrabalho,Tempo de Refugo,Tempo Decorrido [hrs],OEE,OE,Performance,Qualidade,Disponibilidade,Utilização,TEEP
2023-12-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,joaovsfrancisco,2689180,378,338,10,VULCANIZAR V 17,1,SA25231,RET PISTA COMP 05230GRAGGEH KG ACM,IT,Integrado,,,,PC,1,108,0,58,72.0,165.703703703704,0:00:00,0:00:00,1:09:36,4:58:16,39.883058932143406,39.883058932143406,66.78587393831023,65.06024096385542,91.78848027901728,91.78848027901728,39.883058932143406
2023-12-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mayaraasilva,2689180,378,338,10,VULCANIZAR V 17,1,SA25231,RET PISTA COMP 05230GRAGGEH KG ACM,IT,Integrado,,,,PC,2,16,0,0,79.999808,0.0,0:00:00,0:00:00,0:00:00,0:00:00,50.03909304143862,50.03909304143862,0.0,100.0,0.0,0.0,50.03909304143862
2023-12-27,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,25,0,0,72.0,217.68,0:00:00,0:00:00,0:00:00,1:30:42,33.0760749724366,33.0760749724366,33.0760749724366,100.0,100.0,100.0,33.0760749724366
2023-12-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,DCMUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,211,0,0,72.0,81.1327014218009,0:00:00,0:00:00,0:00:00,4:45:19,88.74350137274374,88.74350137274374,88.74350137274374,100.0,100.0,100.0,73.3913043478261
2023-12-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,315,0,2,72.0,81.9047619047619,0:00:00,0:00:00,0:02:24,7:10:00,84.2934661413811,84.2934661413811,88.46511627906976,99.36908517350159,95.8893927005129,95.8893927005129,70.0
2023-12-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,454,0,15,72.0,73.3480176211454,0:00:00,0:00:00,0:18:00,9:15:00,98.16216216216216,98.16216216216216,101.40540540540542,96.80170575692964,100.0,100.0,98.16216216216216
2023-12-23,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,349,0,0,72.0,71.4727793696275,0:00:00,0:00:00,0:00:00,6:55:44,100.73765234124438,100.73765234124438,100.73765234124438,100.0,100.0,100.0,87.25
2023-12-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T3/T4,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,1,0,0,72.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,8.0,8.0,0.0,100.0,0.0,0.0,8.0
2023-12-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,281,0,0,72.0,79.7259786476868,0:00:00,0:00:00,0:00:00,6:13:23,83.94324122479462,83.94324122479462,90.30933357139669,100.0,92.95079246535558,92.95079246535558,62.44444444444445
2023-12-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,465,0,0,72.0,71.6129032258064,0:00:00,0:00:00,0:00:00,9:15:00,100.54054054054053,100.54054054054053,100.54054054054053,100.0,100.0,100.0,100.54054054054053
2023-12-21,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,358,0,7,72.0,79.354748603352,0:00:00,0:00:00,0:08:24,7:53:29,90.73181034179309,90.73181034179309,92.50589601886726,98.08219178082192,100.0,100.0,79.55555555555556
2023-12-21,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,422,0,0,72.0,78.9099526066351,0:00:00,0:00:00,0:00:00,9:15:00,91.24324324324324,91.24324324324324,91.24324324324324,100.0,100.0,100.0,91.24324324324324
2023-12-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,219,0,8,72.0,81.5022831050228,0:00:00,0:00:00,0:09:36,4:57:29,76.17391304347827,76.17391304347827,91.56815507871589,96.47577092511013,86.22705314009661,86.22705314009661,76.17391304347827
2023-12-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,334,0,17,72.0,86.5449101796407,0:00:00,0:00:00,0:20:24,8:01:46,83.19380059503217,83.19380059503217,87.42821559537812,95.15669515669516,100.0,100.0,74.22222222222223
2023-12-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2688884,3605,3438,60,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA08042,RET VULCANIZADO COMPONENTE DE 05604,IT,Integrado,,,,PC,1,4,0,0,72.0,94.0,0:00:00,0:00:00,0:00:00,0:06:16,76.59574468085107,76.59574468085107,76.59574468085107,100.0,100.0,100.0,76.59574468085107
2024-01-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2689633,7300,2802,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,11,0,0,72.0,148.0,0:00:00,0:00:00,0:00:00,0:27:08,48.64864864864865,48.64864864864865,48.64864864864865,100.0,100.0,100.0,10.355648535564853
2024-01-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T3/T4,MonitorsUser,2689633,7300,2802,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,3,0,0,72.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,24.0,24.0,0.0,100.0,0.0,0.0,24.0
2024-01-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2689633,7300,2802,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,8,0,10,72.0,282.875,0:00:00,0:00:00,0:12:00,0:37:43,5.191527715187021,5.191527715187021,57.269111798497576,44.44444444444444,20.396575033799007,20.396575033799007,5.17752808988764
2024-01-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,122,0,13,80.0,113.893442622951,0:00:00,0:00:00,0:17:20,3:51:35,49.425229148731454,49.425229148731454,77.725800647715,90.37037037037037,70.36511875221552,70.36511875221552,49.425229148731454
2024-01-14,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T2/T3,MonitorsUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,22,0,0,80.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,24.649859943977592
2024-01-13,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,6,0,0,80.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,1.6666666666666667
2024-01-12,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T3/T4,DCMUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,1,0,0,80.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,8.88888888888889
2024-01-12,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,247,0,14,80.0,98.2145748987854,0:00:00,0:00:00,0:18:40,6:44:19,73.45724907063197,73.45724907063197,86.07114885197247,94.6360153256705,90.182156133829,90.182156133829,60.98765432098765
2024-01-12,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,324,0,20,80.0,96.4259259259259,0:00:00,0:00:00,0:26:40,8:40:42,82.9652391012099,82.9652391012099,88.08655015684015,94.18604651162791,100.0,100.0,77.83783783783784
2024-01-11,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,303,0,22,80.0,89.5643564356436,0:00:00,0:00:00,0:29:20,7:32:18,86.7138871002361,86.7138871002361,95.80661802638367,93.23076923076923,97.08091865207126,97.08091865207126,74.81481481481481
2024-01-11,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,313,0,27,80.0,92.9488817891374,0:00:00,0:00:00,0:36:00,8:04:53,84.53747467927076,84.53747467927076,93.49328017048775,92.05882352941175,98.22079675894666,98.22079675894666,75.1951951951952
2024-01-10,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,284,0,16,80.0,93.8521126760564,0:00:00,0:00:00,0:21:20,7:24:14,80.30538668174749,80.30538668174749,90.04277031590006,94.66666666666667,94.21037749187049,94.21037749187049,70.12345679012346
2024-01-10,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2689831,2060,2273,20,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05214,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,331,0,31,80.0,87.3987915407855,0:00:00,0:00:00,0:41:20,8:02:09,91.53444640326316,91.53444640326316,100.10715890628781,91.4364640883978,100.0,100.0,91.53444640326316
2024-01-17,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,lucianolima,2689889,2000,955,40,VULC. V17+REBARBACAO+INSPECAO,1,SA65367,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,121,0,3,76.596,210.107438016529,0:00:00,0:00:00,0:03:50,7:03:43,32.869910625620655,32.869910625620655,37.35987098296818,97.57843756580333,90.16527166974039,90.16527166974039,28.60493827160494
2024-01-17,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2689889,2000,955,40,VULC. V17+REBARBACAO+INSPECAO,1,SA65367,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,273,0,27,76.596,102.637362637363,0:00:00,0:00:00,0:34:28,7:47:00,72.68587715944246,72.68587715944246,82.00927908636689,91.0004786979416,97.3965031805068,97.3965031805068,62.7957957957958
2024-01-16,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2689889,2000,955,40,VULC. V17+REBARBACAO+INSPECAO,1,SA65367,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,250,0,11,76.596,121.88,0:00:00,0:00:00,0:14:03,8:27:50,59.35281901869014,59.35281901869014,65.61207745323269,95.78331332533013,94.44255028980567,94.44255028980567,59.10185185185185
2024-01-16,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2689889,2000,955,40,VULC. V17+REBARBACAO+INSPECAO,1,SA65367,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,297,0,31,76.596,96.3939393939394,0:00:00,0:00:00,0:39:34,7:57:09,76.74065578194575,76.74065578194575,87.75367634217052,90.55049158141941,96.57603562272298,96.57603562272298,68.31531531531532
2024-01-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,mariaissilva,2689889,2000,955,40,VULC. V17+REBARBACAO+INSPECAO,1,SA65367,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,0,0,1,76.596,0.0,0:00:00,0:00:00,0:01:17,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2689889,2000,955,40,VULC. V17+REBARBACAO+INSPECAO,1,SA65367,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,14,0,4,76.596,56.4285714285714,0:00:00,0:00:00,0:05:06,0:13:10,15.53398058252427,15.53398058252427,174.43037974683543,77.79390420899854,11.447616287494567,11.447616287494567,15.53398058252427
2024-01-24,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2690050,2100,1890,50,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05213,RET VULC COMPONENTE DE 05502/65502,IT,Integrado,,,,PC,1,363,0,9,76.596,78.0798898071625,0:00:00,0:00:00,0:11:29,7:52:23,98.09829587552483,98.09829587552483,100.52923120347175,97.58186221177131,100.0,100.0,85.81481481481481
2024-01-24,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2690050,2100,1890,50,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05213,RET VULC COMPONENTE DE 05502/65502,IT,Integrado,,,,PC,1,390,0,16,76.596,76.1205128205128,0:00:00,0:00:00,0:20:26,8:14:47,100.62316839020447,100.62316839020447,104.7529221544784,96.0576242845199,100.0,100.0,89.70570570570571
2024-01-23,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2690050,2100,1890,50,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05213,RET VULC COMPONENTE DE 05502/65502,IT,Integrado,,,,PC,1,304,0,17,76.596,97.9309210526316,0:00:00,0:00:00,0:21:42,8:16:11,71.86728395061729,71.86728395061729,82.58708138792785,94.70451864806606,91.8858024691358,91.8858024691358,71.86728395061729
2024-01-23,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2690050,2100,1890,50,VULCANIZAR/REB/INSPECIONAR (INJECAO),1,SA05213,RET VULC COMPONENTE DE 05502/65502,IT,Integrado,,,,PC,1,152,0,24,76.596,133.947368421053,0:00:00,0:00:00,0:30:38,5:39:20,57.1379496491142,57.1379496491142,66.213163064833,86.36599658779022,99.91657260636993,99.91657260636993,57.1379496491142
2024-01-29,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,96,0,0,71.99999424,92.8020833333333,0:00:00,0:00:00,0:00:00,2:28:29,77.58446514760354,77.58446514760354,77.58446514760354,100.0,100.0,100.0,77.58446514760354
2024-01-28,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,0,0,6,71.99999424,0.0,0:00:00,0:00:00,0:07:12,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T2/T3,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,19,0,0,71.99999424,345.0,0:00:00,0:00:00,0:00:00,1:49:15,20.869565217391305,20.869565217391305,20.869565217391305,100.0,100.0,100.0,19.15966386554622
2024-01-28,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,98,0,7,71.99999424,159.510204081633,0:00:00,0:00:00,0:08:24,4:20:32,43.89697648376259,43.89697648376259,48.36233367451382,93.33333333333333,97.2502177429389,97.2502177429389,24.5
2024-01-27,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,330,0,10,71.99999424,62.0393939393939,0:00:00,0:00:00,0:12:00,5:41:13,106.0761641144694,106.0761641144694,119.5721193767401,97.05882352941177,91.4014018482968,91.4014018482968,82.5
2024-01-27,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,351,0,0,71.99999424,71.2307692307692,0:00:00,0:00:00,0:00:00,6:56:42,101.07991360691145,101.07991360691145,101.07991360691145,100.0,100.0,100.0,87.75
2024-01-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T3/T4,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,11,0,0,71.99999424,81.8181818181818,0:00:00,0:00:00,0:00:00,0:15:00,88.0,88.0,88.0,100.0,100.0,100.0,88.0
2024-01-25,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,marianamoliveira,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,46,0,0,89.0,93.4130434782609,0:00:00,0:00:00,0:00:00,1:11:37,89.70201577563542,89.70201577563542,95.2757737956714,100.0,94.1498685363716,94.1498685363716,19.77777777777778
2024-01-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,65,0,0,71.99999424,77.5692307692308,0:00:00,0:00:00,0:00:00,1:24:02,92.82030940103134,92.82030940103134,92.82030940103134,100.0,100.0,100.0,22.608695652173914
2024-01-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,461,0,15,71.99999424,70.2819956616052,0:00:00,0:00:00,0:18:00,9:00:00,102.44444444444444,102.44444444444444,105.77777777777777,96.84873949579831,100.0,100.0,102.44444444444444
2024-01-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,236,0,87,71.99999424,112.728813559322,0:00:00,0:00:00,1:44:24,7:23:24,51.027027027027025,51.027027027027025,87.41542625169147,73.06501547987617,79.8918918918919,79.8918918918919,51.027027027027025
2024-01-25,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,indianararsantos,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,3,0,0,71.99999424,258.333333333333,0:00:00,0:00:00,0:00:00,0:12:55,1.0398112935059933,1.0398112935059933,27.87096774193548,100.0,3.7308044095701156,3.7308044095701156,1.0398112935059933
2024-01-08,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,ywrhenrique,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,280,0,25,80.0,82.975,0:00:00,0:00:00,0:33:20,6:27:13,73.90544062819625,73.90544062819625,105.02302759006585,91.80327868852459,76.65379920155729,76.65379920155729,73.90544062819625
2024-01-07,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T2/T3,DCMUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,4,0,0,72.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,26.446280991735538,26.446280991735538,0.0,100.0,0.0,0.0,4.033613445378151
2024-01-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,289,0,9,72.0,87.159169550173,0:00:00,0:00:00,0:10:48,6:59:49,82.60748739529159,82.60748739529159,85.18003890587161,96.97986577181209,100.0,100.0,72.25
2024-01-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,43,0,7,72.0,71.0,0:00:00,0:00:00,0:08:24,0:50:53,101.40845070422534,101.40845070422534,117.91680314444808,86.0,100.0,100.0,101.40845070422534
2024-01-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2690105,4100,3403,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,80,0,22,72.0,155.1,0:00:00,0:00:00,0:26:24,3:26:48,46.42166344294004,46.42166344294004,59.18762088974855,78.43137254901961,100.0,100.0,46.42166344294004
2024-01-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2690212,289,1083,50,VULCANIZAR / REBARBAR MAQ. FACA,1,SA05679,RETENTOR VULCANIZADO,IT,Integrado,,,,PC,1,1,0,0,76.0,107.0,0:00:00,0:00:00,0:00:00,0:01:47,71.02803738317756,71.02803738317756,71.02803738317756,100.0,100.0,100.0,71.02803738317756
2024-01-23,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2690287,2268,254,50,VULCANIZAR 1 CAV ACM,1,SA25673,COMPONENTE PISTA 25668,IT,Integrado,,,,PC,1,68,0,7,80.0,110.970588235294,0:00:00,0:00:00,0:09:20,2:05:46,42.095488663623,42.095488663623,79.5123244102836,90.66666666666666,58.39201423817999,58.39201423817999,42.095488663623
2024-01-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2690287,2268,254,50,VULCANIZAR 1 CAV ACM,1,SA25673,COMPONENTE PISTA 25668,IT,Integrado,,,,PC,1,66,0,21,80.0,153.333333333333,0:00:00,0:00:00,0:28:00,2:48:40,19.892999773943185,19.892999773943185,68.77470355731225,75.86206896551724,38.128249566724435,38.128249566724435,16.296296296296298
2024-01-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2690287,2268,254,50,VULCANIZAR 1 CAV ACM,1,SA25673,COMPONENTE PISTA 25668,IT,Integrado,,,,PC,1,5,0,20,80.0,824.6,0:00:00,0:00:00,0:26:40,1:08:43,1.2012012012012012,1.2012012012012012,48.50836769342712,20.0,12.381381381381381,12.381381381381381,1.2012012012012012
2024-01-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2690287,2268,254,50,VULCANIZAR 1 CAV ACM,1,SA25673,COMPONENTE PISTA 25668,IT,Integrado,,,,PC,1,85,0,0,80.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,23.61111111111111
2024-01-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,luizfslopes,2690287,2268,254,50,VULCANIZAR 1 CAV ACM,1,SA25673,COMPONENTE PISTA 25668,IT,Integrado,,,,PC,1,30,0,0,80.0,195.0,0:00:00,0:00:00,0:00:00,1:37:30,41.02564102564102,41.02564102564102,41.02564102564102,100.0,100.0,100.0,41.02564102564102
2024-01-25,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2690109,2000,1941,50,VULC. V17+REBARBACAO+INSPECAO,1,SA25695,COMPONENTE PISTA 5695 GRAE   ACM,IT,Integrado,,,,PC,1,293,0,4,80.0,89.8088737201365,0:00:00,0:00:00,0:05:20,7:18:34,80.42269951279764,80.42269951279764,90.2941400015201,98.65319865319864,90.2834008097166,90.2834008097166,70.3903903903904
